drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.25,,126,EIDO,7.0,0.11374399116114857,0.04605627744094898,0.8571428571428571,0.0,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,EPU,12.0,0.23085369085376847,0.24106278904156342,0.9166666666666666,0.7272727272727273,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,EWW,16.0,0.19145868166953003,0.21411968180560081,0.8125,0.75,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,EWZ,16.0,0.2133499291255181,0.18527740375386992,0.75,0.6875,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,INDA,3.0,0.043136038100148766,-0.0316330378808225,0.3333333333333333,0.5,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,KSA,3.0,0.07630885844520785,-0.02356462001405646,0.3333333333333333,0.5,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,QAT,3.0,0.0845160174652791,0.059509016046791485,0.6666666666666666,0.0,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,UAE,3.0,0.014614866471005331,-0.052954785915471425,0.3333333333333333,0.0,0.12251889062667967,0.13488725772280685,0.875
-0.25,,126,VNM,11.0,0.035704024228910676,-0.004327726949616917,0.45454545454545453,0.1,0.12251889062667967,0.13488725772280685,0.875
-0.25,,252,ECH,16.0,0.3707860029982103,0.3432873858428789,0.9375,0.6875,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,EIDO,7.0,0.22194145186667197,0.22767873249074788,0.8571428571428571,0.3333333333333333,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,EPU,12.0,0.32412678547857937,0.2940075330355495,1.0,0.6363636363636364,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,EWW,16.0,0.35847003200164584,0.31137447184572975,1.0,0.875,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,EWZ,16.0,0.3321281963768304,0.1829735078143685,0.8125,0.375,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,INDA,3.0,0.268414175113676,0.07977831385807432,1.0,0.5,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,KSA,3.0,0.15893126010581962,-0.035592435473668305,0.3333333333333333,0.5,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,QAT,3.0,0.08512076364917039,-0.027464947083515323,0.3333333333333333,0.0,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,UAE,3.0,0.13202383151806255,0.05444093213941992,0.6666666666666666,0.0,0.21776666707493503,0.19212635416129986,0.9375
-0.25,,252,VNM,11.0,0.019085263633215964,-0.020386910517044998,0.45454545454545453,0.1,0.21776666707493503,0.19212635416129986,0.9375
-0.3,,63,ECH,11.0,0.14784706304436013,0.1741416958701263,0.8181818181818182,0.8181818181818182,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,EIDO,4.0,0.24857936025269844,0.19029872750970878,1.0,1.0,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,EPU,7.0,0.19264613932855643,0.17772115215115547,0.8571428571428571,0.5,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,EWW,11.0,0.08576342115253123,0.10502837841527102,0.8181818181818182,0.7272727272727273,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,EWZ,11.0,0.1562390865465199,0.1363178717024518,0.8181818181818182,0.8181818181818182,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,INDA,2.0,0.04217795729282936,0.04217795729282936,0.5,0.0,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,KSA,2.0,0.08619964753107923,0.08619964753107923,0.5,0.0,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,QAT,2.0,0.052649117210212704,0.052649117210212704,1.0,0.0,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,UAE,2.0,0.05712798713781653,0.05712798713781653,0.5,0.0,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,63,VNM,7.0,0.04931571781025309,0.07148342793023166,0.7142857142857143,0.3333333333333333,0.05338516397416318,0.04928208899975495,0.8181818181818182
-0.3,,126,ECH,11.0,0.27164341829124433,0.2674052465572716,1.0,0.9090909090909091,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,EIDO,4.0,0.29874748909374277,0.3913791509844825,0.75,0.3333333333333333,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,EPU,7.0,0.27295450778170793,0.3124307071754828,1.0,0.6666666666666666,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,EWW,11.0,0.2179369977984094,0.2236741679359977,0.9090909090909091,0.9090909090909091,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,EWZ,11.0,0.3131308178075368,0.28630539021191037,1.0,0.7272727272727273,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,INDA,2.0,0.15222417458417187,0.15222417458417187,0.5,1.0,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,KSA,2.0,0.125855180057596,0.125855180057596,0.5,0.0,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,QAT,2.0,0.13914154614720042,0.13914154614720042,1.0,0.0,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,UAE,2.0,0.06894893112856726,0.06894893112856726,0.5,0.0,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,126,VNM,7.0,0.05585100077304699,0.034174507152011424,0.8571428571428571,0.16666666666666666,0.12345076976622739,0.12225820551042688,0.9090909090909091
-0.3,,252,ECH,11.0,0.4967691373101037,0.498379333345764,1.0,0.9090909090909091,0.23574242921068264,0.20732474758540698,0.9090909090909091
