drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.3,25.0,63,EWW,9.0,0.09256506737607467,0.1434391137526998,0.7777777777777778,0.7777777777777778,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,EWZ,9.0,0.1787957931791505,0.16791986519104984,0.8888888888888888,0.8888888888888888,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,INDA,2.0,0.04217800272136035,0.04217800272136035,0.5,0.0,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,KSA,2.0,0.08619991079358053,0.08619991079358053,0.5,0.0,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,QAT,2.0,0.05264886455611384,0.05264886455611384,1.0,0.0,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,UAE,2.0,0.057128075036730896,0.057128075036730896,0.5,0.0,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,63,VNM,5.0,0.12088716699286217,0.09601287113401913,1.0,0.5,0.0540750713202527,0.04928208899975495,0.7777777777777778
-0.3,25.0,126,ECH,9.0,0.29915567819914757,0.30340195278352633,1.0,0.8888888888888888,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,EIDO,3.0,0.39889452593725805,0.3988254431176599,1.0,0.5,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,EPU,5.0,0.30036505742746467,0.31243074557337014,1.0,0.75,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,EWW,9.0,0.22426257970204455,0.2380025806274506,0.8888888888888888,0.8888888888888888,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,EWZ,9.0,0.36364057983499765,0.35039108619131243,1.0,0.8888888888888888,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,INDA,2.0,0.15222427448216674,0.15222427448216674,0.5,1.0,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,KSA,2.0,0.12585544869865234,0.12585544869865234,0.5,0.0,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,QAT,2.0,0.13914132708548066,0.13914132708548066,1.0,0.0,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,UAE,2.0,0.06894914226086335,0.06894914226086335,0.5,0.0,0.11995057992899089,0.12225820551042688,0.8888888888888888
-0.3,25.0,126,VNM,5.0,0.09838994643230836,0.03417388568270652,1.0,0.25,0.11995057992899089,0.12225820551042688,0.8888888888888888
