,ECH,EIDO,EPU,EWW,EWZ,INDA,KSA,QAT,UAE,VNM
2022-03-31,0.11721736536039162,0.017262730359365763,0.06773826351177403,0.09197459450714573,0.14958962926551944,0.018742848575100002,0.018673438465214298,0.04614717814092084,0.08323835853250716,-0.032803587489554475
2022-04-30,-0.12659107087055654,0.018989732738437848,-0.1411288987833096,-0.10078229567511898,-0.13329813110037003,-0.020865999797199497,0.06763592098319071,0.005409989840932772,-0.00947376741410444,-0.0969793392107221
2022-05-31,0.1965341514972132,-0.009516047746117917,-0.030985957357029803,0.05340873581184424,0.0756790176721327,-0.050641682369917396,-0.07696854008088083,-0.059188918873229523,-0.0781083878852844,-0.05868538285208058
2022-06-30,-0.17660232770760254,-0.09169905190738081,-0.14589794218135987,-0.09169388191408578,-0.18660400360170337,-0.049722431416238555,-0.10856120194712748,-0.048188411131680486,-0.08504898292992746,-0.10224456619454614
2022-07-31,0.09846288792945912,0.03261843735964631,0.01449847525783321,0.004507400212056423,0.059510676242714666,0.08407422566867062,0.0647500747383547,0.06408421625084548,0.061815800052877456,0.02291665063609205
2022-08-31,0.05030248525709835,0.028126374384642494,-0.017381104722189122,-0.0544870691305499,0.05168846750795786,0.007966236958952377,0.006126649794145678,0.017078499368173627,-0.010309299165524255,0.04073320106984912
2022-09-30,-0.13575802964891637,-0.018518585836921564,-0.035377447321201294,-0.0004521340903860249,-0.029161161389395618,-0.05206887334917376,-0.0753271303580354,-0.06875809397907617,-0.06924011667985597,-0.13242005256721212
2022-11-30,0.09890566545901414,0.0008420835193745368,0.12980590302721629,0.06584937989729456,-0.03642486937369316,0.04834127226155771,-0.07959826600818631,-0.043518954499789486,0.014659071447024052,0.09417803867533148
2022-12-31,0.025429674036372196,-0.04835608022440785,-0.017090949682139533,-0.06376358056250486,-0.04520116610180591,-0.056509940911865564,-0.03288721853821508,-0.09680695040047949,-0.060185765489958465,-0.06502320035666542
2023-01-31,0.08010341623135986,0.03751692343320001,0.08440872972059466,0.16582406230106428,0.08473372929376422,-0.017968346359875653,0.0395016048103336,0.040553562661850284,-0.022103091001508424,0.0886824682869154
2023-02-28,-0.039302839658995614,-0.013775291127025913,-0.06593751923344571,-0.00017346979916355032,-0.10118665810198701,-0.05342767800022319,-0.07472607846874657,-0.04295429832777364,0.0034245172591940154,-0.12645470164228145
2023-03-31,0.023834968093809472,0.027062384278468077,0.04958659595273196,0.03278965405873979,0.004033788773737612,0.014432957982501327,0.06753044089345339,-0.004926136084486887,-0.03344693339099902,0.08170524726491468
2023-04-30,-0.012856252076658192,0.05184869625482946,0.017716694779258635,0.02267765173187941,0.03250561303468902,0.04471530839939608,0.06300008572859794,0.014301484260849984,0.09180777918420202,-0.0024631000177884887
2023-05-31,-0.005279759254721683,-0.05535351284881085,-0.051257308877185825,-0.016918533648697,0.019455092626128767,0.01410508987540915,-0.028661432015185673,-0.0005423880275253756,-0.05627418825753594,0.023045282842112602
2023-06-30,0.0741964183830528,0.006238559920534348,0.06626631422882712,0.04661375730241746,0.15306628928197652,0.04994930920755647,0.04586772714028298,0.009537162174587888,0.03140063279316552,0.06999196290130993
2023-07-31,0.06100065173104219,0.01778745700469697,0.10440458943185837,0.045834662360897394,0.044403369986908636,0.024256225705395318,0.01790462659200709,0.05921785070127261,0.04914690721594428,0.13157882380134378
2023-08-31,-0.08947018589087619,-0.0187552569159658,-0.053766615905258,-0.051822183674016364,-0.08916449457422071,-0.017649579553631,-0.027810857944814527,-0.052215052761278025,-0.022121064032758264,0.007308973212612591
2023-09-30,-0.07094718292510727,-0.032580331706174026,-0.05775836028489556,-0.05562767124923884,-0.005834588919030104,0.005685670546041965,-0.05281167983130475,-0.03227613427652931,0.017298848603853445,-0.10686016725218173
